Enrichment,GH,Active_Rate,Hits,Actives,filename,fbase,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,receptor,hyd,don,acc,ani,cat,aro,donhyd,catdon,hydaro,aniacc,donacc,features,s_score,hyd_prop,don_prop,acc_prop,ani_prop,cat_prop,aro_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality
NaN,NaN,NaN,0,0,151.ph4,151,7.1213164,1.3192532,4.4856648,34.275154,29.181599,32.146236,D2,0,0,0,0,0,0,0,2,0,2,1,5,-1.6407212,0,0,0,0,0,0,0,0.4,0,0.4,0.2,Not Quality
0,0,0,4,0,3155.ph4,3155,7.1234708,0.90512377,3.9388294,34.941971,29.929834,31.848576,D2,4,0,0,0,0,0,0,0,0,0,1,5,-0.18333334,0.8,0,0,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,2,0,2575.ph4,2575,7.1251016,1.2502872,4.2013106,36.688923,32.830074,34.724197,D2,0,2,3,0,0,0,0,0,0,0,0,5,-0.77333331,0,0.4,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,4376.ph4,4376,7.1251583,1.3930115,3.8705621,34.305397,28.295527,31.830999,D2,3,0,0,0,0,0,0,2,0,0,0,5,-2.2404246,0.6,0,0,0,0,0,0,0.4,0,0,0,Not Quality
0.19081481,0.003280609,0.022222223,45,1,1454.ph4,1454,7.128459,1.6862197,4.3475971,37.918499,32.190121,34.946045,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.42727274,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0.3302564,0.009683656,0.03846154,78,3,1293.ph4,1293,7.1285338,1.4540719,4.4138918,35.183968,29.367954,32.949905,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.27272728,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4014.ph4,4014,7.1299868,1.4119819,4.1394463,34.311954,28.185543,31.642769,D2,1,1,1,0,0,0,0,0,0,0,2,5,-2.3499222,0.2,0.2,0.2,0,0,0,0,0,0,0,0.4,Not Quality
0,0,0,12,0,168.ph4,168,7.131887,1.4475175,4.2164497,35.528526,30.32592,32.706078,D2,1,2,2,0,0,0,0,0,0,0,0,5,-1.3733333,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,35.ph4,35,7.133049,0.9281643,3.9843481,40.71529,34.095772,36.162472,D2,0,2,2,0,0,0,0,0,0,0,1,5,-1.0545454,0,0.4,0.4,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,5,0,3287.ph4,3287,7.1346245,0.72166818,3.717093,37.933304,32.580673,34.678371,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.68181819,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,338.ph4,338,7.135798,1.6880616,4.147171,34.824917,30.07546,31.867508,D2,2,0,0,0,0,0,0,2,0,0,1,5,-2.2954907,0.4,0,0,0,0,0,0,0.4,0,0,0.2,Not Quality
1.4933333,0.097348511,0.17391305,138,24,62.ph4,62,7.1363058,1.4837703,4.3931074,35.183968,29.90122,32.542969,D2,4,1,0,0,0,0,0,0,0,0,0,5,-1.9,0.8,0.2,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,26,0,2387.ph4,2387,7.1399651,1.5316129,4.4587536,35.47422,30.520012,33.645103,D2,4,0,1,0,0,0,0,0,0,0,0,5,-1.2416667,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0.31802469,0.003534466,0.037037037,27,1,796.ph4,796,7.1399727,1.1816404,3.8852172,35.082848,29.345913,32.542164,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.12857144,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0.75764704,0.011958027,0.088235296,34,3,3728.ph4,3728,7.140955,1.43577,4.1916595,36.284611,29.775312,33.22147,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.30625001,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0.47703704,0.003772701,0.055555556,18,1,1720.ph4,1720,7.1412911,1.9461747,4.6644835,38.207619,31.310116,34.223038,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.39166668,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,5,0,322.ph4,322,7.1452312,1.2511295,3.5119846,35.082848,29.165495,31.122322,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.28125,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4917.ph4,4917,7.1466255,1.4534696,4.7054529,34.491425,29.605532,32.456898,D2,1,0,0,0,0,0,0,1,0,2,1,5,-1.81338,0.2,0,0,0,0,0,0,0.2,0,0.4,0.2,Not Quality
1.1816514,0.05897196,0.13761468,109,15,860.ph4,860,7.148468,1.4502958,3.6843014,37.400471,30.335506,33.209766,D2,4,0,0,0,0,0,0,1,0,0,0,5,-0.88246667,0.8,0,0,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4803.ph4,4803,7.1518731,0.57783824,3.5338495,37.41655,31.428873,33.470726,D2,2,0,0,0,0,0,0,2,0,0,1,5,-1.6342388,0.4,0,0,0,0,0,0,0.4,0,0,0.2,Not Quality
0.50509804,0.003811296,0.05882353,17,1,3437.ph4,3437,7.1545773,1.2494663,3.7788043,35.520996,30.093143,32.114685,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.54545456,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3280.ph4,3280,7.1558633,1.1621709,3.6418114,35.56459,29.605532,32.733025,D2,0,1,1,0,0,0,0,2,0,0,1,5,-2.8779926,0,0.2,0.2,0,0,0,0,0.4,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,186.ph4,186,7.1583471,1.4108583,4.5946584,36.808178,30.666731,33.926369,D2,1,1,1,0,0,0,0,0,0,1,1,5,-0.95225137,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,Not Quality
0,0,0,2,0,1244.ph4,1244,7.1619573,0.86575055,3.9901147,33.340775,27.67342,30.703638,D2,3,0,0,0,0,0,0,2,0,0,0,5,-3.938765,0.6,0,0,0,0,0,0,0.4,0,0,0,Not Quality
NaN,NaN,NaN,0,0,750.ph4,750,7.1625843,1.5470792,4.102006,39.149208,32.305653,34.872822,D2,1,0,0,0,0,0,0,2,0,0,2,5,-2.5883121,0.2,0,0,0,0,0,0,0.4,0,0,0.4,Not Quality
0.61333334,0.003955143,0.071428575,14,1,4007.ph4,4007,7.1639118,1.531635,3.9900558,38.199291,31.804813,34.270004,D2,3,0,0,0,0,0,0,0,1,0,1,5,-0.5,0.6,0,0,0,0,0,0,0,0.2,0,0.2,Not Quality
NaN,NaN,NaN,0,0,627.ph4,627,7.1649733,2.4294751,5.1558089,40.71529,34.496799,36.408852,D2,2,0,1,0,0,0,0,0,0,1,1,5,-0.15294118,0.4,0,0.2,0,0,0,0,0,0,0.2,0.2,Not Quality
1.7173333,0.015662566,0.2,15,3,3573.ph4,3573,7.1657467,1.0123645,4.5577273,35.270508,29.34314,31.848907,D2,4,0,1,0,0,0,0,0,0,0,0,5,-2.9334896,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,7,0,1670.ph4,1670,7.1692729,0.99953741,4.4741802,36.29245,32.614941,33.901794,D2,2,1,2,0,0,0,0,0,0,0,0,5,-1.35,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,10.ph4,10,7.1707501,1.3192532,4.1169343,36.181553,32.220852,33.815258,D2,0,0,2,0,0,0,0,0,0,2,1,5,-0.38,0,0,0.4,0,0,0,0,0,0,0.4,0.2,Not Quality
0,0,0,7,0,3715.ph4,3715,7.1711411,1.9540341,3.7775357,37.665714,31.428873,34.541676,D2,2,0,1,0,0,0,0,2,0,0,0,5,-2.5719802,0.4,0,0.2,0,0,0,0,0.4,0,0,0,Not Quality
0,0,0,10,0,2343.ph4,2343,7.1744256,0.84872907,4.0554361,34.706329,29.704679,32.375603,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.83999997,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
1.7173333,0.010516696,0.2,10,2,770.ph4,770,7.1753521,1.937736,4.2947922,38.336319,34.667515,35.848557,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.2090909,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4056.ph4,4056,7.1767941,0.77391797,4.0298929,35.237259,28.532913,30.735466,D2,3,0,1,0,0,0,0,0,0,1,0,5,-0.76666665,0.6,0,0.2,0,0,0,0,0,0,0.2,0,Not Quality
0.57244444,0.003901582,0.06666667,15,1,709.ph4,709,7.1830764,1.3878206,3.8787673,34.329292,27.514772,32.294708,D2,1,1,3,0,0,0,0,0,0,0,0,5,-1.089485,0.2,0.2,0.6,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3439.ph4,3439,7.1850233,0.59716415,4.0047641,34.103432,29.731659,32.426556,D2,1,0,0,0,0,0,0,2,0,0,2,5,-2.7681458,0.2,0,0,0,0,0,0,0.4,0,0,0.4,Not Quality
NaN,NaN,NaN,0,0,1895.ph4,1895,7.185307,1.3192532,4.5490174,34.275154,30.514967,32.502155,D2,1,0,0,0,0,0,0,2,0,2,0,5,-1.4822558,0.2,0,0,0,0,0,0,0.4,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,699.ph4,699,7.1855831,2.5247457,4.6486692,36.29245,29.86581,32.886963,D2,2,0,0,0,0,0,0,1,0,0,2,5,-1.1956118,0.4,0,0,0,0,0,0,0.2,0,0,0.4,Not Quality
0,0,0,1,0,1254.ph4,1254,7.1859617,1.1746442,4.3368516,37.601364,30.549576,33.836418,D2,2,0,1,0,0,0,0,2,0,0,0,5,-2.037715,0.4,0,0.2,0,0,0,0,0.4,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4845.ph4,4845,7.1877174,0.69715208,3.4576011,35.279682,29.345913,30.757853,D2,4,0,0,0,0,0,0,0,0,0,1,5,-0.73333335,0.8,0,0,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,1201.ph4,1201,7.1910996,2.198729,4.4538894,36.834751,30.031849,33.796219,D2,1,1,1,0,0,0,0,2,0,0,0,5,-3.0547943,0.2,0.2,0.2,0,0,0,0,0.4,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3562.ph4,3562,7.1919174,0.88231856,3.2884626,37.02792,30.186172,32.487415,D2,2,0,0,0,0,0,0,1,0,0,2,5,-4.6387291,0.4,0,0,0,0,0,0,0.2,0,0,0.4,Not Quality
1.4483534,0.061758459,0.16867469,83,14,1395.ph4,1395,7.1928353,2.0640829,4.4238062,35.675232,29.538279,32.568985,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.28,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,616.ph4,616,7.1948247,1.5848309,4.2076774,35.047668,29.289524,31.723042,D2,1,0,1,0,0,0,0,2,0,0,1,5,-2.098417,0.2,0,0.2,0,0,0,0,0.4,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,1536.ph4,1536,7.1949549,1.5304855,4.2445049,35.613655,29.134352,31.889917,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.30833334,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
NaN,NaN,NaN,0,0,3954.ph4,3954,7.1982331,2.1851444,4.3400497,38.878513,32.305653,35.789768,D2,0,1,1,0,0,0,0,0,0,2,1,5,-1.6403725,0,0.2,0.2,0,0,0,0,0,0,0.4,0.2,Not Quality
NaN,NaN,NaN,0,0,1603.ph4,1603,7.2021313,1.4108583,4.2442398,36.27499,30.666731,32.62912,D2,1,0,2,0,0,0,0,0,0,0,2,5,-0.41999999,0.2,0,0.4,0,0,0,0,0,0,0,0.4,Not Quality
1.7173333,0.010516696,0.2,10,2,2112.ph4,2112,7.204761,1.4570289,3.7074261,33.091465,28.532913,31.193846,D2,2,1,1,0,0,0,0,1,0,0,0,5,-1.8373907,0.4,0.2,0.2,0,0,0,0,0.2,0,0,0,Not Quality
0,0,0,3,0,2219.ph4,2219,7.2063084,2.3544664,4.2428026,34.780136,30.544144,32.95607,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.40000001,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
0,0,0,10,0,3720.ph4,3720,7.2112651,1.4443913,4.3238759,35.725227,30.287039,32.885929,D2,1,2,2,0,0,0,0,0,0,0,0,5,-0.78666669,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,8,0,2889.ph4,2889,7.2147202,0.80194324,3.981961,34.796776,28.407728,30.821812,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.28846154,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4694.ph4,4694,7.2181463,1.8365332,3.6998641,37.080402,31.771761,34.552723,D2,2,0,1,0,0,0,0,0,0,0,2,5,-0.45833334,0.4,0,0.2,0,0,0,0,0,0,0,0.4,Not Quality
NaN,NaN,NaN,0,0,717.ph4,717,7.2193689,2.2023163,4.9601688,36.412884,31.619308,33.91161,D2,0,1,1,0,0,0,0,1,0,2,0,5,-1.7721081,0,0.2,0.2,0,0,0,0,0.2,0,0.4,0,Not Quality
0.95407408,0.004381957,0.11111111,9,1,3396.ph4,3396,7.2248616,1.4540719,3.9748678,36.291985,29.367954,32.19458,D2,2,2,1,0,0,0,0,0,0,0,0,5,-0.63333333,0.4,0.4,0.2,0,0,0,0,0,0,0,0,Not Quality
0.85866666,0.004264792,0.1,10,1,4608.ph4,4608,7.2252126,1.4464488,4.2655945,35.528526,30.093143,32.666634,D2,1,2,2,0,0,0,0,0,0,0,0,5,-2.5210071,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,751.ph4,751,7.2255783,2.23844,4.2320914,39.238785,34.144722,36.184532,D2,0,2,2,0,0,0,0,1,0,0,0,5,-3.0391145,0,0.4,0.4,0,0,0,0,0.2,0,0,0,Not Quality
0,0,0,15,0,4030.ph4,4030,7.2257648,1.4874882,4.0161304,33.129776,28.351967,30.761543,D2,4,0,0,0,0,0,0,1,0,0,0,5,-2.394315,0.8,0,0,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3689.ph4,3689,7.2265334,1.2666215,4.7283483,35.29826,29.605532,31.905111,D2,1,0,0,0,0,0,0,1,0,2,1,5,-1.258594,0.2,0,0,0,0,0,0,0.2,0,0.4,0.2,Not Quality
NaN,NaN,NaN,0,0,1783.ph4,1783,7.2305317,0.86644447,3.617038,38.032242,31.640564,34.192696,D2,2,0,1,0,0,0,0,2,0,0,0,5,-1.0030848,0.4,0,0.2,0,0,0,0,0.4,0,0,0,Not Quality
0,0,0,4,0,506.ph4,506,7.2426281,0.75702834,3.6947916,35.859318,29.600584,31.603064,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.74444443,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0.85866666,0.008392502,0.1,20,2,280.ph4,280,7.2436581,1.531635,4.7561374,33.290112,27.113539,30.545395,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.52777779,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,652.ph4,652,7.2461767,2.1970372,4.8320441,38.992702,32.708263,34.938183,D2,0,2,3,0,0,0,0,0,0,0,0,5,-1.55,0,0.4,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,37,0,2494.ph4,2494,7.2462454,2.2342713,4.7078629,35.404659,29.297132,32.935844,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.95833331,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,523.ph4,523,7.2534895,2.4824998,4.8670883,36.070393,30.2124,33.156059,D2,1,0,2,0,0,0,0,1,0,0,1,5,-3.6570597,0.2,0,0.4,0,0,0,0,0.2,0,0,0.2,Not Quality
0,0,0,13,0,2136.ph4,2136,7.256402,2.1917784,4.3345346,38.099957,32.513271,35.254734,D2,2,1,1,0,0,0,0,0,0,0,1,5,-0.56,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,1527.ph4,1527,7.2600055,1.5574739,4.5901389,35.250904,32.004459,33.580021,D2,0,0,0,0,0,0,0,2,0,2,1,5,-1.2488387,0,0,0,0,0,0,0,0.4,0,0.4,0.2,Not Quality
1.7173333,0.035496194,0.2,35,7,2598.ph4,2598,7.262177,1.4534696,3.83918,34.751904,29.904272,31.933777,D2,3,0,0,0,0,0,0,1,0,0,1,5,-0.49071294,0.6,0,0,0,0,0,0,0.2,0,0,0.2,Not Quality
0.82212764,0.03284822,0.095744684,94,9,3036.ph4,3036,7.2629275,2.3441155,4.387702,33.552132,28.532913,30.924847,D2,3,0,2,0,0,0,0,0,0,0,0,5,-3.6513007,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,1886.ph4,1886,7.2723522,2.1936808,4.2197561,38.233829,32.27507,35.796917,D2,0,3,2,0,0,0,0,0,0,0,0,5,-1.4,0,0.6,0.4,0,0,0,0,0,0,0,0,Not Quality
0.45192984,0.003737551,0.052631579,19,1,4218.ph4,4218,7.275661,1.0713141,3.6793537,34.882713,32.190121,33.294563,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.17272727,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,28,0,3217.ph4,3217,7.2773795,1.6882064,4.3173223,34.32309,27.507626,30.338648,D2,2,0,3,0,0,0,0,0,0,0,0,5,-1.5221473,0.4,0,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,78.ph4,78,7.284698,1.2355248,3.8424194,36.284611,29.181599,33.833012,D2,4,0,0,0,0,0,0,1,0,0,0,5,-2.1431131,0.8,0,0,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1642.ph4,1642,7.288312,1.8096853,4.1929221,38.454685,31.573183,36.116314,D2,0,0,2,0,0,0,0,1,0,2,0,5,-2.3613927,0,0,0.4,0,0,0,0,0.2,0,0.4,0,Not Quality
1.7173333,0.005295841,0.2,5,1,2988.ph4,2988,7.2890038,1.59051,3.8042064,38.061481,31.966059,34.175308,D2,2,0,3,0,0,0,0,0,0,0,0,5,-2.5004723,0.4,0,0.6,0,0,0,0,0,0,0,0,Not Quality
1.3210256,0.009555225,0.15384616,13,2,1243.ph4,1243,7.2902403,0.96827835,4.3999314,34.745148,29.297132,32.236633,D2,2,1,2,0,0,0,0,0,0,0,0,5,-2.4533477,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,11,0,2044.ph4,2044,7.2954874,1.4458482,4.3596525,35.56459,30.097746,32.727303,D2,1,2,2,0,0,0,0,0,0,0,0,5,-2.3990676,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,1490.ph4,1490,7.3000913,1.4690524,4.0696211,33.077633,27.018091,31.151583,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.5,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,376.ph4,376,7.3089652,0.83845395,3.7948678,35.812912,30.287039,32.544476,D2,1,2,2,0,0,0,0,0,0,0,0,5,-1.1,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3097.ph4,3097,7.3108191,1.1922575,3.8307683,38.940594,32.286869,36.551266,D2,1,1,3,0,0,0,0,0,0,0,0,5,-0.67500001,0.2,0.2,0.6,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3369.ph4,3369,7.3120627,0.86828738,3.8887894,34.835278,30.549576,32.422733,D2,2,0,1,0,0,0,0,2,0,0,0,5,-1.5310682,0.4,0,0.2,0,0,0,0,0.4,0,0,0,Not Quality
0,0,0,2,0,3565.ph4,3565,7.313313,0.96986651,4.107924,35.812389,29.90122,32.154903,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.45555556,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,18,0,2031.ph4,2031,7.3156652,1.5316129,3.9563301,35.47422,29.600584,33.336071,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.30833334,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,1712.ph4,1712,7.3165064,1.2560934,4.9923234,36.133404,29.624561,32.856079,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.75882351,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
0,0,0,2,0,3947.ph4,3947,7.3190737,0.89812303,3.8412986,35.856014,29.554718,33.98769,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.25999999,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
2.1466668,0.005802578,0.25,4,1,4795.ph4,4795,7.3193731,1.1708381,3.565273,34.835278,29.600584,32.825932,D2,3,1,0,0,0,0,0,1,0,0,0,5,-0.85272068,0.6,0.2,0,0,0,0,0,0.2,0,0,0,Quality
NaN,NaN,NaN,0,0,3970.ph4,3970,7.3194404,1.5309494,4.2017956,35.856014,29.181599,33.120968,D2,3,0,0,0,0,0,0,2,0,0,0,5,-1.8534466,0.6,0,0,0,0,0,0,0.4,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2100.ph4,2100,7.3208175,0.53500468,4.0223489,36.033497,30.335506,32.210175,D2,2,0,1,0,0,0,0,2,0,0,0,5,-1.8440478,0.4,0,0.2,0,0,0,0,0.4,0,0,0,Not Quality
0,0,0,6,0,2487.ph4,2487,7.3211894,2.4734812,4.1039634,36.8503,32.28828,34.636253,D2,2,1,1,0,0,0,0,0,0,0,1,5,-0.67333335,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,3413.ph4,3413,7.3221602,1.0752846,4.3453078,32.101639,26.04109,29.196627,D2,1,1,1,0,0,0,0,2,0,0,0,5,-3.8329661,0.2,0.2,0.2,0,0,0,0,0.4,0,0,0,Not Quality
0,0,0,7,0,1676.ph4,1676,7.3249474,1.0766072,3.7894814,36.663506,32.10191,34.653358,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.41818181,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,5,0,4180.ph4,4180,7.325675,2.4247477,4.3517942,35.855202,29.032034,31.229214,D2,0,1,3,0,0,0,0,1,0,0,0,5,-1.8854187,0,0.2,0.6,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,255.ph4,255,7.3271489,1.3197364,5.8844438,34.281708,27.217072,31.080692,D2,0,0,0,0,0,0,0,0,0,4,1,5,-0.16666667,0,0,0,0,0,0,0,0,0,0.8,0.2,Not Quality
0.32402515,0.006756198,0.03773585,53,2,1022.ph4,1022,7.3287725,2.0992196,5.0839186,40.464638,34.107182,36.868752,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.11,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0.44034189,0.013383804,0.051282052,78,4,2176.ph4,2176,7.3347483,2.2249417,4.4963512,35.096062,29.130566,32.474998,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.52666664,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,4467.ph4,4467,7.3352084,1.3192532,4.6956768,35.166183,32.648026,33.95472,D2,3,0,0,0,0,0,0,0,0,2,0,5,-0.67500001,0.6,0,0,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,5,0,1129.ph4,1129,7.3389602,0.94660765,3.4399056,34.866741,29.134352,31.338339,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.3764706,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,786.ph4,786,7.3390217,1.5196626,4.5122399,36.564102,30.495785,33.850483,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.59090906,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
1.3210256,0.058975261,0.15384616,91,14,615.ph4,615,7.3422608,1.4682047,4.5633597,38.940594,32.234211,35.796539,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.22727273,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
1.4311111,0.004956063,0.16666667,6,1,2297.ph4,2297,7.3431954,2.130805,4.3417463,38.207619,32.238335,34.214165,D2,2,0,2,0,0,0,0,0,0,0,1,5,-2.2869291,0.4,0,0.4,0,0,0,0,0,0,0,0.2,Not Quality
0.68693334,0.015196719,0.079999998,50,4,3314.ph4,3314,7.3439546,1.4563986,4.2944508,33.491463,28.136944,31.129002,D2,2,0,2,0,0,0,0,1,0,0,0,5,-0.39518917,0.4,0,0.4,0,0,0,0,0.2,0,0,0,Not Quality
1.4311111,0.009824253,0.16666667,12,2,4759.ph4,4759,7.3496704,1.5316129,4.7466478,35.47422,29.345913,32.715214,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.1375,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2254.ph4,2254,7.3517022,1.4471831,3.7788587,37.149979,30.146095,34.135582,D2,0,1,1,0,0,0,0,2,0,0,1,5,-2.6154909,0,0.2,0.2,0,0,0,0,0.4,0,0,0.2,Not Quality
0,0,0,17,0,883.ph4,883,7.3522286,1.556402,3.6100075,36.564102,29.968899,33.959751,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.1,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4555.ph4,4555,7.3577805,1.9162054,4.4285212,38.368565,33.686745,35.608307,D2,1,1,0,0,0,0,0,2,0,0,1,5,-3.0796597,0.2,0.2,0,0,0,0,0,0.4,0,0,0.2,Not Quality
0.71555555,0.004086116,0.083333336,12,1,644.ph4,644,7.3682313,2.240145,4.3131471,33.413342,27.973402,31.30592,D2,1,1,2,0,0,0,0,1,0,0,0,5,-3.3815105,0.2,0.2,0.4,0,0,0,0,0.2,0,0,0,Not Quality
0,0,0,2,0,904.ph4,904,7.3687124,1.9696919,4.36761,35.665947,29.045084,32.335548,D2,3,0,0,0,0,0,0,2,0,0,0,5,-2.0102205,0.6,0,0,0,0,0,0,0.4,0,0,0,Not Quality
0.27698925,0.003463159,0.032258064,31,1,2596.ph4,2596,7.3842335,1.048712,4.331737,35.913136,30.634781,33.504108,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.44166666,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,1428.ph4,1428,7.3845444,1.531635,3.9210434,38.992702,31.804813,33.920525,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.37692308,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4036.ph4,4036,7.3845944,1.9353992,3.7647712,33.133812,27.018091,29.144651,D2,0,0,1,0,0,0,0,3,0,0,1,5,-0.64285713,0,0,0.2,0,0,0,0,0.6,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4735.ph4,4735,7.388392,1.5052761,4.8487606,37.234379,30.318384,34.119488,D2,1,1,1,0,0,0,0,0,0,0,2,5,-2.0051243,0.2,0.2,0.2,0,0,0,0,0,0,0,0.4,Not Quality
0,0,0,1,0,4894.ph4,4894,7.3932338,1.4606341,3.7184682,39.619942,33.922474,37.416382,D2,1,0,0,0,0,0,0,4,0,0,0,5,-4.5510564,0.2,0,0,0,0,0,0,0.8,0,0,0,Not Quality
