Receptor,Score Type,s_score,Hits,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,hyd,don,acc,donhyd,catdon,hydaro,aniacc,donacc,features,all_same,hyd_prop,don_prop,acc_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality,EF
D2,rand,-2.0035958,0,7.5585675,1.5312272,3.7135537,39.638786,33.129776,35.780624,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,-999
D2,rand,-2.9332364,2,7.9338222,0.68998116,4.3508306,35.01347,30.300549,33.09977,2,0,0,0,2,0,0,1,5,0,0.4,0,0,0,0.4,0,0,0.2,0,0
D2,rand,-0.74285716,0,7.5123792,3.88587,5.5639281,37.650841,30.146095,34.252686,2,0,0,0,0,0,0,1,3,0,0.666666667,0,0,0,0,0,0,0.333333333,0,-999
D2,rand,-4.4119534,0,#NAME?,Inf,NaN,33.352783,33.352783,33.352783,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-999
D2,rand,-0.55833334,0,4.803978,2.5308633,3.4719486,32.320801,29.904272,30.791367,2,0,0,0,0,0,0,1,3,0,0.666666667,0,0,0,0,0,0,0.333333333,0,-999
D2,rand,-0.14,0,2.9877453,2.9877453,2.9877453,32.28828,30.003922,31.146101,1,0,1,0,0,0,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-1.7829695,0,12.920293,3.0180326,7.332696,37.665714,27.507626,33.975311,3,0,1,0,0,0,0,0,4,0,0.75,0,0.25,0,0,0,0,0,0,-999
D2,rand,-0.30000001,0,10.126351,10.126351,10.126351,34.415649,27.015545,30.715597,0,0,1,0,0,0,0,1,2,0,0,0,0.5,0,0,0,0,0.5,0,-999
D2,rand,-0.19090909,0,7.1302662,7.1302662,7.1302662,40.19783,34.496799,37.347317,1,0,1,0,0,0,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-0.24545455,0,2.5306025,2.5306025,2.5306025,30.536112,28.358093,29.447104,1,1,0,0,0,0,0,0,2,0,0.5,0.5,0,0,0,0,0,0,0,-999
D2,rand,-0.175,24,9.8251934,1.5311202,5.4596705,35.180256,26.800655,31.724102,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-1.325,0,9.964057,1.3180733,5.0593224,34.561634,28.139435,32.303101,1,0,0,0,1,0,3,0,5,0,0.2,0,0,0,0.2,0,0.6,0,0,-999
D2,rand,-0.51999998,18,10.131814,1.5319951,5.5700531,35.913136,28.50856,31.540335,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.18333334,4,7.1234708,0.90512377,3.9388294,34.941971,29.929834,31.848576,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0
D2,rand,-3.3516531,0,7.9413314,7.9413314,7.9413314,39.541458,32.568344,36.054901,0,0,1,0,0,0,0,1,2,0,0,0,0.5,0,0,0,0,0.5,0,-999
D2,rand,-0.18888889,0,11.930875,1.2475215,6.295557,38.992702,27.551899,34.107544,0,0,2,0,0,0,1,1,4,0,0,0,0.5,0,0,0,0.25,0.25,0,-999
D2,rand,-0.12,31,7.6622415,1.5319092,4.9272852,35.747795,29.345913,32.741085,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.98133332
D2,rand,-0.14615385,0,12.194545,1.320905,7.0584149,41.467884,30.2124,37.638092,1,0,0,0,0,0,4,0,5,0,0.2,0,0,0,0,0,0.8,0,0,-999
D2,rand,-0.85000002,0,18.144247,2.4667163,9.2581921,46.484863,29.904272,34.977848,2,1,0,0,0,0,1,1,5,0,0.4,0.2,0,0,0,0,0.2,0.2,0,-999
D2,rand,-0.1,0,2.704958,1.1925985,2.286016,36.29245,34.669491,35.522636,4,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.16666667,0,12.843846,2.2314053,7.3743854,37.969467,26.366055,31.14731,0,0,1,0,0,0,3,1,5,0,0,0,0.2,0,0,0,0.6,0.2,0,-999
D2,rand,-0.46315789,33,6.8941855,0.87103045,3.4905653,35.496597,29.34329,31.465445,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.25254902
D2,rand,-3.102942,0,15.16053,1.6316985,8.5417538,43.379494,29.538279,34.619324,2,0,1,0,1,0,1,0,5,0,0.4,0,0.2,0,0.2,0,0.2,0,0,-999
D2,rand,-2.9679837,0,13.354559,2.233995,7.6693974,47.819546,35.00713,39.262306,2,1,1,0,0,0,1,0,5,0,0.4,0.2,0.2,0,0,0,0.2,0,0,-999
D2,rand,-1.45,2,6.2122855,0.5263744,3.4924986,35.702057,29.982405,34.355644,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.91000003,2,8.8311491,1.519949,4.3094831,33.059875,24.915276,29.917019,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,0,0
D2,rand,-0.80000001,0,17.095884,2.4236002,11.612569,47.819546,31.869883,42.065483,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0.666666667,0.333333333,0,-999
D2,rand,-0.46126321,0,14.165287,1.4606341,7.6099544,39.619942,28.209372,36.311359,2,0,1,0,1,0,1,0,5,0,0.4,0,0.2,0,0.2,0,0.2,0,0,-999
D2,rand,-0.50833333,0,10.253111,2.42908,5.8798442,39.149208,29.741117,34.175289,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.30000001,0,10.390613,4.3417335,7.345345,39.827621,29.737055,35.972336,1,0,1,0,0,0,1,1,4,0,0.25,0,0.25,0,0,0,0.25,0.25,0,-999
D2,rand,-2.0694864,6,7.0466247,1.4555634,4.5121365,36.834751,30.514967,33.778828,1,1,1,0,1,0,0,1,5,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,1.2266667
D2,rand,-1.2216392,2,12.356833,1.3315715,5.9965148,36.548244,27.843847,32.190159,2,0,1,0,1,0,0,0,4,0,0.5,0,0.25,0,0.25,0,0,0,0,0
D2,rand,-0.5181818,0,9.5789909,2.2014263,5.4257226,36.141663,27.506248,30.805744,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.125,0,5.0936308,5.0936308,5.0936308,33.317623,28.675142,30.996384,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-1.9080347,1,8.8620281,2.1273601,4.6476836,37.687195,29.185762,34.732075,1,1,2,0,1,0,0,0,5,0,0.2,0.2,0.4,0,0.2,0,0,0,1,4.2933335
D2,rand,-0.81999999,4,9.4379654,2.1904263,5.5802546,37.687195,29.722784,33.554935,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,0
D2,rand,-0.70833331,1,6.6140947,1.3553792,4.0623994,35.572239,30.666731,32.833733,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-1.2527493,0,7.8278084,2.1942842,5.1238594,34.491425,26.874779,30.020332,0,1,2,0,0,0,2,0,5,0,0,0.2,0.4,0,0,0,0.4,0,0,-999
D2,rand,-0.11428571,31,11.035559,2.5184536,5.7297192,38.997726,29.210766,34.748016,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1.1925926
D2,rand,-0.94846994,0,12.999734,1.3197364,8.8659277,38.607708,33.78418,35.557865,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0.333333333,0,0.666666667,0,0,-999
D2,rand,-2.1479542,0,4.9799204,2.2484078,3.70683,36.97065,32.369217,34.560844,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-1.0700001,0,10.190228,0.88486272,5.5776777,34.954342,26.804802,29.541582,1,1,0,0,2,0,0,0,4,0,0.25,0.25,0,0,0.5,0,0,0,0,-999
D2,rand,-1.01,0,6.8966756,1.1443889,3.2565565,33.686745,27.505104,30.166941,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.14545454,0,9.5912085,2.5255058,6.6957989,34.009232,26.008486,30.843843,2,0,0,0,0,0,0,1,3,0,0.666666667,0,0,0,0,0,0,0.333333333,0,-999
D2,rand,-2.1871378,27,6.6841354,2.5176682,4.1749406,36.07259,29.868158,33.496235,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0.30666667
D2,rand,-0.98750001,3,9.0974112,2.2249417,5.2949409,38.032242,31.310116,34.629574,0,2,3,0,0,0,0,0,5,0,0,0.4,0.6,0,0,0,0,0,0,0
D2,rand,-0.22222222,29,9.6315613,2.4247706,5.7169633,34.68018,27.113539,30.51993,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0.5539785
D2,rand,-0.23999999,0,#NAME?,Inf,NaN,34.945778,34.945778,34.945778,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.23333333,0,8.6625128,3.3515937,5.6825385,38.207619,29.648865,34.309471,1,0,3,0,0,0,0,1,5,0,0.2,0,0.6,0,0,0,0,0.2,0,-999
D2,rand,-0.1,0,8.5705767,1.1957734,5.1102347,42.720253,34.68018,38.250053,1,0,1,0,0,1,2,0,5,0,0.2,0,0.2,0,0,0.2,0.4,0,0,-999
D2,rand,-0.34999999,99,7.6295414,1.1917742,4.2909856,34.329292,27.234291,29.489439,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,1.3825989
D2,rand,-0.53846157,0,8.6152897,2.213922,5.25489,34.162106,26.800655,30.73719,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-1.1202543,1,15.289035,0.89085352,6.9601665,39.238785,26.82707,33.463615,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,0,0
D2,rand,-3.025944,2,2.8649554,1.0425061,1.8631659,30.62735,28.50856,29.382511,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-0.93000001,0,17.343252,2.5359018,8.8991737,45.772671,29.566519,35.386818,2,0,1,0,0,0,2,0,5,0,0.4,0,0.2,0,0,0,0.4,0,0,-999
D2,rand,-1.48,0,17.575277,1.4449173,9.4042292,42.247498,26.271238,32.637894,1,1,1,0,1,0,0,0,4,0,0.25,0.25,0.25,0,0.25,0,0,0,0,-999
D2,rand,-0.89166665,0,12.99523,2.2014263,7.1603327,39.959953,29.722784,34.273628,1,2,1,0,0,1,0,0,5,0,0.2,0.4,0.2,0,0,0.2,0,0,0,-999
D2,rand,-2.2416584,10,4.9738264,0.77016234,2.8448985,30.350353,27.336866,29.06308,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-0.3888889,0,2.5381131,0.90231091,1.9476106,36.564102,34.13937,35.136955,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-1.1,0,2.5642242,2.1988275,2.4331851,38.837296,37.965042,38.386829,1,1,1,0,0,0,0,0,3,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,-999
D2,rand,-0.69999999,0,15.859355,2.1988275,8.1571283,38.837296,26.008486,35.170486,1,1,1,0,0,0,0,2,5,0,0.2,0.2,0.2,0,0,0,0,0.4,0,-999
D2,rand,-0.2764706,0,11.039454,1.5316129,5.3709655,40.792835,29.86581,35.103649,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,-999
D2,rand,-0.40555555,4,6.2468572,1.0136415,2.933188,32.332844,27.973402,29.839386,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,1,4.2933335
D2,rand,-0.5,2,11.368179,1.4443913,7.467875,39.502201,30.287039,34.705868,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.60000002,1,10.059932,1.8963325,5.1167874,40.792835,31.055132,35.55225,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,0
D2,rand,-1.4230769,3,11.049049,2.4106381,5.6786056,38.04488,29.508244,33.436523,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,0
D2,rand,-2.294914,4,10.457713,0.82844979,4.9312572,37.918499,31.591053,33.387394,3,0,1,0,1,0,0,0,5,0,0.6,0,0.2,0,0.2,0,0,0,0,0
D2,rand,-3.2970977,0,6.8049231,2.1850662,3.6944094,31.637165,28.139435,29.544462,1,0,0,0,3,0,1,0,5,0,0.2,0,0,0,0.6,0,0.2,0,0,-999
D2,rand,-0.2,1,12.570258,2.2251556,7.3306789,44.190197,37.654423,41.029068,3,0,0,0,0,0,2,0,5,0,0.6,0,0,0,0,0,0.4,0,0,0
D2,rand,-0.68181819,25,4.3625455,2.1904263,2.9981749,37.687195,34.125782,35.579529,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,0.3302564
D2,rand,-0.71052629,148,4.8064022,1.0125048,3.0984991,36.8503,34.667515,35.34766,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,1.1112157
D2,rand,-1.2855541,0,7.2076797,2.7904053,5.4168887,40.490017,33.922474,37.772293,2,0,1,0,1,0,0,0,4,0,0.5,0,0.25,0,0.25,0,0,0,0,-999
D2,rand,-1.7819873,0,4.9925146,1.0484602,3.2468092,33.340775,29.538279,31.26503,1,0,1,0,2,0,1,0,5,0,0.2,0,0.2,0,0.4,0,0.2,0,0,-999
D2,rand,-2.5996234,8,7.8219619,2.4125791,4.1955934,37.130318,32.01189,33.869957,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,0
D2,rand,-0.53846157,8,7.5446715,2.3172815,4.0682349,37.146587,30.146095,34.625523,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-1.5221473,28,7.2773795,1.6882064,4.3173223,34.32309,27.507626,30.338648,2,0,3,0,0,0,0,0,5,0,0.4,0,0.6,0,0,0,0,0,0,0
D2,rand,-0.27500001,0,11.15189,5.7142363,7.2796388,39.638786,29.554718,34.828991,2,0,2,0,0,0,0,0,4,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-0.8888889,1,8.4736843,1.4108583,4.3029909,35.180145,28.407896,32.006435,3,1,0,0,0,0,0,1,5,0,0.6,0.2,0,0,0,0,0,0.2,0,0
D2,rand,-0.63846153,1,6.5360208,1.6623616,3.8193476,33.99366,27.506248,31.894306,0,0,2,0,0,0,2,1,5,0,0,0,0.4,0,0,0,0.4,0.2,0,0
D2,rand,-0.56666666,35,8.1667662,2.2201142,4.8587704,35.283813,28.351967,31.591127,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.67789471
D2,rand,-2.697871,0,9.4426575,1.5635782,4.5161119,40.490017,31.097136,34.241375,1,0,1,0,2,0,0,1,5,0,0.2,0,0.2,0,0.4,0,0,0.2,0,-999
D2,rand,-0.55000001,0,7.3680816,7.3680816,7.3680816,33.864868,27.843847,30.854357,1,0,0,0,1,0,0,0,2,0,0.5,0,0,0,0.5,0,0,0,0,-999
D2,rand,-3.342396,0,4.9325948,1.3732874,3.0444174,36.412884,31.631721,33.996674,1,1,1,0,2,0,0,0,5,0,0.2,0.2,0.2,0,0.4,0,0,0,0,-999
D2,rand,-0.6839655,5,7.9242473,2.2298391,4.4466529,37.41655,32.336403,34.940075,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,1,2.4533334
D2,rand,-2.2845726,0,12.928178,2.1850662,8.3119955,37.41655,28.139435,32.575508,1,0,0,0,2,0,0,1,4,0,0.25,0,0,0,0.5,0,0,0.25,0,-999
D2,rand,-0.40476191,0,10.035045,2.2354665,6.6714463,38.224369,31.445671,34.379025,0,1,2,0,0,0,2,0,5,0,0,0.2,0.4,0,0,0,0.4,0,0,-999
D2,rand,-0.47499999,0,9.2552061,1.4180088,6.1278248,38.648407,29.929834,34.063427,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.53491282,2,11.039286,1.4544737,6.7872572,40.721313,30.265114,34.025387,3,0,1,0,1,0,0,0,5,0,0.6,0,0.2,0,0.2,0,0,0,0,0
D2,rand,-3.6687336,0,6.9313025,1.4224869,4.3537073,33.340775,27.506248,30.426947,1,0,0,0,3,0,0,1,5,0,0.2,0,0,0,0.6,0,0,0.2,0,-999
D2,rand,-1.3991085,0,2.6807554,0.77211267,1.9120245,35.665947,34.423878,35.033615,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.63636363,0,6.1813469,0.84160918,3.1025288,33.133812,27.505104,29.929161,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-1.5748791,1,6.1616235,1.5310581,4.0720077,35.166183,32.648026,33.659725,3,0,0,0,0,0,2,0,5,0,0.6,0,0,0,0,0,0.4,0,0,0
D2,rand,-2.431776,2,6.9244399,0.58637446,3.3756871,33.337448,28.425333,30.463037,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,0
D2,rand,-0.18571429,0,11.576277,1.8935018,6.6153388,40.490017,29.356289,32.833206,1,0,3,0,0,0,0,0,4,0,0.25,0,0.75,0,0,0,0,0,0,-999
D2,rand,-2.1527665,0,14.165287,1.4606341,8.040844,39.619942,28.209372,33.2938,2,0,0,0,1,0,1,1,5,0,0.4,0,0,0,0.2,0,0.2,0.2,0,-999
D2,rand,-0.77142859,0,2.1869249,2.1869249,2.1869249,35.913136,34.46336,35.188248,0,1,1,0,0,0,0,0,2,0,0,0.5,0.5,0,0,0,0,0,0,-999
D2,rand,-3.1442809,0,4.3933349,0.58524698,2.9101729,32.384899,30.166054,31.3519,1,0,0,0,2,0,0,1,4,0,0.25,0,0,0,0.5,0,0,0.25,0,-999
D2,rand,-0.86250001,0,4.3070045,0.95181614,2.6278436,37.601364,35.035866,35.99435,0,2,3,0,0,0,0,0,5,0,0,0.4,0.6,0,0,0,0,0,0,-999
D2,rand,-0.88571429,0,9.1757383,2.2433569,5.4556899,38.049675,32.026581,33.814716,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-0.19374999,1,14.537911,2.4325504,7.271698,40.792835,27.012455,31.329039,2,0,3,0,0,0,0,0,5,0,0.4,0,0.6,0,0,0,0,0,0,0
D2,rand,-0.21818182,0,2.4180403,2.4180403,2.4180403,35.404652,34.417618,34.911133,1,0,0,0,0,1,0,0,2,0,0.5,0,0,0,0,0.5,0,0,0,-999
D2,rand,-2.0021851,0,12.272295,1.3192532,7.3332334,39.392738,29.87599,34.103268,2,1,0,0,0,0,2,0,5,0,0.4,0.2,0,0,0,0,0.4,0,0,-999
D2,rand,-0.1,32,5.5138087,1.3765098,3.3136261,36.897968,32.580673,35.093559,3,0,1,0,0,1,0,0,5,0,0.6,0,0.2,0,0,0.2,0,0,1,2.1965892
D2,rand,-0.14545454,1,4.5225444,1.1075243,3.1515589,30.533989,27.096954,29.107443,3,0,0,0,0,0,2,0,5,0,0.6,0,0,0,0,0,0.4,0,0,0
D2,rand,-0.67000002,0,11.738864,2.4266284,6.6894593,40.440948,30.146095,34.573002,2,0,1,0,0,0,0,1,4,0,0.5,0,0.25,0,0,0,0,0.25,0,-999
D2,rand,-2.9685533,3,6.6047149,2.2014263,3.9527295,34.768101,29.722784,32.126175,0,3,2,0,0,0,0,0,5,0,0,0.6,0.4,0,0,0,0,0,0,0
D2,rand,-0.86135441,0,13.025125,1.3192532,8.6941214,40.091602,33.767517,37.124496,0,1,0,0,1,0,3,0,5,0,0,0.2,0,0,0.2,0,0.6,0,0,-999
D2,rand,-0.17777778,0,2.6166346,2.6166346,2.6166346,38.061481,37.524006,37.792744,1,0,1,0,0,0,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-3.6572859,0,10.157588,4.0985422,8.0109577,42.054081,34.298225,38.107258,0,1,1,0,1,0,0,0,3,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,-999
D2,rand,-0.27692309,7,10.063893,1.8828611,5.4566889,38.992702,29.341919,35.124474,2,0,3,0,0,0,0,0,5,0,0.4,0,0.6,0,0,0,0,0,0,0
D2,rand,-1.7506807,0,10.435348,2.2298391,6.2851434,36.054424,28.425333,32.414745,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,-999
D2,rand,-0.22727273,0,11.200408,1.5991976,6.1521039,39.149208,28.407896,34.851021,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-1.2871014,0,10.941184,1.440974,5.8603468,42.975834,39.14695,41.574039,3,0,0,0,1,0,0,0,4,0,0.75,0,0,0,0.25,0,0,0,0,-999
D2,rand,-0.59166664,35,6.9552832,2.241586,3.9948218,38.200626,33.864868,36.093304,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.46414414
D2,rand,-0.49230769,8,10.208101,1.1403197,5.1838288,36.284611,28.566978,33.796253,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.95407408
D2,rand,-1.1923077,0,#NAME?,Inf,NaN,24.684618,24.684618,24.684618,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-999
D2,rand,-1.754427,0,4.0000725,1.4221853,2.5674448,30.499249,27.48941,28.910353,2,0,2,0,0,0,0,0,4,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-0.23333333,9,12.699113,0.97642308,7.3215027,38.929535,27.507626,32.90509,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.85866666
D2,rand,-0.88612181,0,13.192846,1.4625084,7.5894232,42.858444,31.268787,38.750706,2,0,0,0,2,0,0,0,4,0,0.5,0,0,0,0.5,0,0,0,0,-999
D2,rand,-2.4717553,0,15.241516,2.1164,10.098225,40.440948,25.204935,33.335995,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-1,27,6.9560094,1.1256007,3.5894628,38.032242,34.107182,36.375587,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.30666667
D2,rand,-1.9441048,7,6.928144,1.5304855,3.6395202,34.600639,29.134352,31.753944,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,1.0733334
D2,rand,-0.40769231,0,13.9257,1.0784512,8.0621767,41.999805,31.438417,36.344063,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,-999
D2,rand,-3.8216074,0,14.479486,14.479486,14.479486,42.054081,30.186172,36.120125,1,0,0,0,1,0,0,0,2,0,0.5,0,0,0,0.5,0,0,0,0,-999
D2,rand,-1.5630258,6,6.8899994,1.1206539,4.5242362,35.250904,29.90122,33.131001,3,0,0,0,2,0,0,0,5,0,0.6,0,0,0,0.4,0,0,0,0,0
D2,rand,-2.1104448,0,5.0426979,0.99874169,3.1625311,34.751904,31.966059,33.729137,0,1,2,0,1,0,0,1,5,0,0,0.2,0.4,0,0.2,0,0,0.2,0,-999
D2,rand,-0.45833334,0,#NAME?,Inf,NaN,30.757116,30.757116,30.757116,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.5,1,11.270229,0.70074886,5.3735247,40.440948,29.810707,32.404121,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.66666669,12,4.3277388,1.5916812,2.9525743,38.233829,34.222649,36.058147,2,2,1,0,0,0,0,0,5,0,0.4,0.4,0.2,0,0,0,0,0,0,0.6605128
D2,rand,-1.9125957,7,6.3657742,1.5304855,3.213856,32.369217,27.113539,30.064032,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.69285715,5,5.6371593,1.3200008,3.5144978,33.333572,28.006779,30.724636,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,1.4311111
D2,rand,-0.34166667,0,12.842205,0.65763819,5.6214585,41.114418,29.164013,32.276932,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-2.8347788,14,6.9775395,1.531635,3.6330621,35.572239,30.028515,32.781002,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.88333333,0,14.804358,2.2062743,9.1934586,39.981594,27.336866,32.996704,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,-999
D2,rand,-0.36666667,1,9.5422592,2.1884232,5.5858617,35.335747,26.04109,30.224178,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,0
D2,rand,-0.47391304,0,8.3515501,1.4950793,4.4138417,35.812389,29.86581,32.110748,0,1,2,0,0,0,1,1,5,0,0,0.2,0.4,0,0,0,0.2,0.2,0,-999
D2,rand,-0.54444444,0,17.678036,1.4221853,10.414782,42.720253,27.018091,33.499416,1,0,2,0,0,0,2,0,5,0,0.2,0,0.4,0,0,0,0.4,0,0,-999
D2,rand,-1.8727273,16,8.6303635,2.3336399,5.1076322,33.017925,25.199242,29.931894,2,2,1,0,0,0,0,0,5,0,0.4,0.4,0.2,0,0,0,0,0,0,0
D2,rand,-2.8779926,0,7.1558633,1.1621709,3.6418114,35.56459,29.605532,32.733025,0,1,1,0,2,0,0,1,5,0,0,0.2,0.2,0,0.4,0,0,0.2,0,-999
D2,rand,-3.0494823,0,3.3375497,3.3375497,3.3375497,37.400471,34.721104,36.060787,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-1.1222222,0,10.74056,2.4201922,7.2371774,40.482044,32.037643,37.61702,1,0,3,0,0,0,0,1,5,0,0.2,0,0.6,0,0,0,0,0.2,0,-999
D2,rand,-0.39444444,0,13.548384,4.3429313,7.3138781,37.977596,28.566978,33.477009,3,1,0,0,0,0,0,1,5,0,0.6,0.2,0,0,0,0,0,0.2,0,-999
D2,rand,-1.7031444,96,5.5849533,2.0381663,3.4471872,33.600498,28.803307,31.130245,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.81006289
D2,rand,-0.39444444,0,14.091396,2.14662,8.8299675,42.720253,29.538279,36.047916,0,0,1,0,0,0,4,0,5,0,0,0,0.2,0,0,0,0.8,0,0,-999
D2,rand,-1.04,18,10.992224,1.5302672,6.0559392,39.638786,29.551117,34.416645,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.68181819,5,7.1346245,0.72166818,3.717093,37.933304,32.580673,34.678371,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.59598964,0,12.273208,1.320905,6.3666854,41.467884,30.028515,37.716343,1,0,1,0,0,0,3,0,5,0,0.2,0,0.2,0,0,0,0.6,0,0,-999
D2,rand,-2.5271707,0,11.505513,1.46463,7.1320224,41.291084,30.678062,35.805965,2,1,0,0,1,0,0,1,5,0,0.4,0.2,0,0,0.2,0,0,0.2,0,-999
